filePath|title|words|est_duration
suttas/AN/AN3_101.txt|The Salt Crystal Loṇaphala Sutta|1485|10
suttas/AN/AN3_102.txt|The Dirt-Washer Paṁsudhovaka Sutta|1210|8
suttas/AN/AN3_103.txt|Themes Nimitta Sutta|1240|8
suttas/AN/AN3_104.txt|Before Pubbe Sutta|252|2
suttas/AN/AN3_105.txt|Allure (1) Assāda Sutta|262|2
suttas/AN/AN3_106.txt|Allure (2) Assāda Sutta|238|2
suttas/AN/AN3_109.txt|No Satiation Atitta Sutta|59|1
suttas/AN/AN3_110.txt|The Peak Of The Roof Kuta Sutta|414|3
suttas/AN/AN3_112.txt|Causes (1) Nidāna Sutta|330|2
suttas/AN/AN3_113.txt|Causes (2) Nidāna Sutta|776|5
suttas/AN/AN3_115.txt|Rare Dullabha Sutta|73|1
suttas/AN/AN3_116.txt|Immeasurable Appameyya Sutta|181|1
suttas/AN/AN3_117.txt|Imperturbable Aneñjaka Sutta|589|4
suttas/AN/AN3_121.txt|Purities (1) Soceyya Sutta|130|1
suttas/AN/AN3_122.txt|Purities (2) Soceyya Sutta|295|2
suttas/AN/AN3_123.txt|Sagacity Moneyya Sutta|162|1
suttas/AN/AN3_124.txt|At Kusinārā Kusinārā Sutta|470|3
suttas/AN/AN3_126.txt|At Gotamaka Shrine Gotamaka-Cetiya Sutta|194|1
suttas/AN/AN3_129.txt|Putrid Kaṭuviya Sutta|314|2
suttas/AN/AN3_131.txt|To Anuruddha Anuruddha Sutta|321|2
suttas/AN/AN3_133.txt|Inscriptions Lekha Sutta|300|2
suttas/AN/AN3_136.txt|A Friend Mitta Sutta|51|1
suttas/AN/AN3_137.txt|The Orderliness Of The Dhamma Dhamma-Niyāma Sutta|253|2
suttas/AN/AN4_1.txt|Understanding Anubuddha Sutta|273|2
suttas/AN/AN4_5.txt|With The Flow Anusota Sutta|435|3
suttas/AN/AN4_10.txt|Yokes Yoga Sutta|913|6
suttas/AN/AN4_19.txt|Off Course Agati Sutta|142|1
suttas/AN/AN4_24.txt|At Kāḷaka's Park Kāḷaka Sutta|378|3
suttas/AN/AN4_28.txt|The Traditions Of The Noble Ones Ariya-Vaṁsa Sutta|601|4
suttas/AN/AN4_31.txt|Wheels Cakka Sutta|132|1
suttas/AN/AN4_32.txt|The Bonds Of Fellowship Saṅgaha Sutta|122|1
suttas/AN/AN4_33.txt|The Lion Sīha Sutta|401|3
suttas/AN/AN4_34.txt|Confidence Pasāda Sutta|329|2
suttas/AN/AN4_35.txt|With Vassakāra Vassakāra Sutta|791|5
suttas/AN/AN4_36.txt|With Doṇa Doṇa Sutta|443|3
suttas/AN/AN4_37.txt|No Falling Away Aparihāni Sutta|628|4
suttas/AN/AN4_38.txt|Detached Paṭilīna Sutta|367|2
suttas/AN/AN4_41.txt|Concentration Samādhi Sutta|619|4
suttas/AN/AN4_42.txt|Questions Pañha Sutta|156|1
suttas/AN/AN4_45.txt|To Rohitassa Rohitassa Sutta|534|4
suttas/AN/AN4_49.txt|Perversions Vipallāsa Sutta|268|2
suttas/AN/AN4_50.txt|Obscurations Upakkilesa Sutta|422|3
suttas/AN/AN4_52.txt|Bonanzas Of Merit Puññābhisanda Sutta|446|3
suttas/AN/AN4_53.txt|Ways Of Living Together Saṁvāsa Sutta|856|6
suttas/AN/AN4_55.txt|Living In Tune Samajivina Sutta|362|2
suttas/AN/AN4_62.txt|Debtlessness Anaṇa Sutta|432|3
suttas/AN/AN4_67.txt|By A Snake Ahinā Sutta|366|2
suttas/AN/AN4_73.txt|A Person Of Integrity Sappurisa Sutta|577|4
suttas/AN/AN4_77.txt|Inconceivable Acintita Sutta|158|1
suttas/AN/AN4_79.txt|Trade Vaṇijja Sutta|457|3
suttas/AN/AN4_85.txt|Darkness Tama Sutta|665|4
suttas/AN/AN4_87.txt|The Son Putta Sutta|741|5
suttas/AN/AN4_88.txt|Fetters Saññojana Sutta|262|2
suttas/AN/AN4_89.txt|View Diṭṭhi Sutta|686|5
suttas/AN/AN4_90.txt|Aggregates Khandha Sutta|724|5
suttas/AN/AN4_94.txt|Concentration (Tranquility & Insight) Samādhi Sutta|587|4
suttas/AN/AN4_95.txt|The Firebrand Chalāvāta Sutta|299|2
suttas/AN/AN4_96.txt|The Subduing Of Passion Rāga-Vinaya Sutta|524|3
suttas/AN/AN4_99.txt|Trainings Sikkhā Sutta|589|4
suttas/AN/AN4_100.txt|To Potaliya Potaliya Sutta|558|4
suttas/AN/AN4_102.txt|Thunderheads Valāhaka Sutta|568|4
suttas/AN/AN4_111.txt|To Kesin The Horsetrainer Kesi Sutta|721|5
suttas/AN/AN4_113.txt|The Goad-Stick Patoda Sutta|919|6
suttas/AN/AN4_115.txt|Courses Of Action Ṭhāna Sutta|538|4
suttas/AN/AN4_116.txt|Heedfulness Appamāda Sutta|114|1
suttas/AN/AN4_117.txt|Guarding Ārakkha Sutta|223|1
suttas/AN/AN4_123.txt|Mental Absorption (1) Jhāna Sutta|726|5
suttas/AN/AN4_124.txt|Mental Absorption (2) Jhāna Sutta|212|1
suttas/AN/AN4_125.txt|Goodwill (1) Mettā Sutta|825|6
suttas/AN/AN4_126.txt|Goodwill (2) Mettā Sutta|287|2
suttas/AN/AN4_128.txt|Astounding Abbhūta Sutta|272|2
suttas/AN/AN4_131.txt|Fetters Saṁyojana Sutta|432|3
suttas/AN/AN4_138.txt|Withdrawn Nikkaṭṭha Sutta|310|2
suttas/AN/AN4_144.txt|Brightness Obhāsa Sutta|55|1
suttas/AN/AN4_156.txt|An Eon Kappa Sutta|165|1
suttas/AN/AN4_157.txt|Illness Roga Sutta|309|2
suttas/AN/AN4_158.txt|Decline Parihāni Sutta|210|1
suttas/AN/AN4_159.txt|The Nun Bhikkhunī Sutta|1004|7
suttas/AN/AN4_160.txt|The One Well-Gone Sugata Sutta|783|5
suttas/AN/AN4_162.txt|(Modes Of Practice) In Detail Vitthāra Sutta|540|4
suttas/AN/AN4_163.txt|Unattractiveness Asubha Sutta|768|5
suttas/AN/AN4_164.txt|Tolerant (1) Khama Sutta|372|2
suttas/AN/AN4_165.txt|Tolerant (2) Khama Sutta|386|3
suttas/AN/AN4_170.txt|In Tandem Yuganaddha Sutta|304|2
suttas/AN/AN4_173.txt|To Koṭṭhita Koṭṭhita Sutta|338|2
suttas/AN/AN4_178.txt|The Waste-Water Pool Jambālī Sutta|648|4
suttas/AN/AN4_179.txt|Unbinding Nibbāna Sutta|214|1
suttas/AN/AN4_181.txt|The Professional Warrior Yodhājīva Sutta|529|4
suttas/AN/AN4_182.txt|Guarantor Pāṭibhoga Sutta|221|1
suttas/AN/AN4_183.txt|On What Is Heard Suta Sutta|370|2
suttas/AN/AN4_184.txt|Fearless Abhaya Sutta|1140|8
suttas/AN/AN4_191.txt|Followed By Ear Sotānugata Sutta|1105|7
suttas/AN/AN4_192.txt|Traits Ṭhāna Sutta|1467|10
suttas/AN/AN4_194.txt|At Sāpuga Sāpuga Sutta|821|5
suttas/AN/AN4_195.txt|To Vappa Vappa Sutta|1358|9
suttas/AN/AN4_199.txt|Craving Taṇhā Sutta|527|4
suttas/AN/AN4_200.txt|Love Pema Sutta|1745|12
suttas/AN/AN4_201.txt|Training Rules Sikkhāpada Sutta|438|3
suttas/AN/AN4_233.txt|In Detail Vitthāra Sutta|451|3
suttas/AN/AN4_235.txt|Training Rules Sikkhāpada Sutta|429|3
suttas/AN/AN4_237.txt|The Noble Path Ariyamagga Sutta|422|3
suttas/AN/AN4_238.txt|Factors For Awakening Bojjhaṅga Sutta|450|3
suttas/AN/AN4_245.txt|Training Sikkhā Sutta|558|4
suttas/AN/AN4_252.txt|Searches Pariyesanā Sutta|196|1
suttas/AN/AN4_255.txt|On Families Kula Sutta|182|1
suttas/AN/AN4_263.txt|A Wilderness Dweller Araññaka Sutta|138|1
suttas/AN/AN5_2.txt|(Strengths) In Detail Vitthata Sutta|396|3
suttas/AN/AN5_7.txt|By Sensuality Kāmesu Sutta|355|2
suttas/AN/AN5_20.txt|Benefit Hita Sutta|129|1
suttas/AN/AN5_23.txt|Defilements Upakkilesa Sutta|979|7
suttas/AN/AN5_25.txt|Supported Anugghita Sutta|85|1
suttas/AN/AN5_26.txt|Release Vimutti Sutta|914|6
suttas/AN/AN5_27.txt|(Immeasurable) Concentration Samādhi Sutta|174|1
suttas/AN/AN5_28.txt|The Factors Of Concentration Samādhaṅga Sutta|1876|13
suttas/AN/AN5_29.txt|Walking Caṅkama Sutta|70|1
suttas/AN/AN5_30.txt|To Nāgita Nāgita Sutta|655|4
suttas/AN/AN5_31.txt|To Princess Sumanā Sumanā Sutta|671|4
suttas/AN/AN5_34.txt|To General Sīha (On Giving) Sīha Sutta|696|5
suttas/AN/AN5_36.txt|Seasonable Gifts Kāladāna Sutta|142|1
suttas/AN/AN5_37.txt|A Meal Bhojana Sutta|155|1
suttas/AN/AN5_38.txt|Conviction Saddha Sutta|268|2
suttas/AN/AN5_41.txt|Benefits To Be Obtained (From Wealth) Ādiya Sutta|617|4
suttas/AN/AN5_43.txt|What Is Welcome Iṭṭha Sutta|483|3
suttas/AN/AN5_49.txt|The Kosalan Kosala Sutta|1176|8
suttas/AN/AN5_51.txt|Obstacles Āvaraṇa Sutta|494|3
suttas/AN/AN5_53.txt|Factors (For Exertion) Aṅga Sutta|177|1
