filePath|title|words|est_duration
text/MN/MN105.txt|To Sunakkhatta Sunakkhatta Sutta|3144|21
text/MN/MN106.txt|Conducive To The Imperturbable Āneñja-Sappāya Sutta|1632|11
text/MN/MN107.txt|To Gaṇaka Moggallāna Gaṇaka Moggallāna Sutta|2179|15
text/MN/MN108.txt|Moggallāna The Guardsman Gopaka Moggallāna Sutta|2851|19
text/MN/MN109.txt|The Great Full-Moon Night Discourse Mahā Puṇṇama Sutta|1823|12
text/MN/MN110.txt|The Shorter Full-Moon Night Discourse Cūḷa Puṇṇama Sutta|1642|11
text/MN/MN111.txt|One After Another Anupada Sutta|1420|9
text/MN/MN113.txt|A Person Of Integrity Sappurisa Sutta|1714|11
text/MN/MN117.txt|The Great Forty Mahā Cattārīsaka Sutta|2034|14
text/MN/MN118.txt|Mindfulness Of Breathing Ānāpānasati Sutta|2432|16
text/MN/MN119.txt|Mindfulness Immersed In The Body Kāyagatā-Sati Sutta|3652|24
text/MN/MN121.txt|The Shorter Discourse On Emptiness Cūḷa Suññata Sutta|2025|14
text/MN/MN122.txt|The Greater Discourse On Emptiness Mahā Suññata Sutta|2626|18
text/MN/MN123.txt|Amazing & Astounding Qualities Acchariy'Abbhūtadhamma Sutta|1665|11
text/MN/MN125.txt|The Level Of The Tamed Dantabhūmi Sutta|4002|27
text/MN/MN126.txt|To Bhūmija Bhūmija Sutta|2769|18
text/MN/MN128.txt|Defilements Upakkilesa Sutta|2935|20
text/MN/MN130.txt|The Deva Messengers Devadūta Sutta|2939|20
text/MN/MN131.txt|An Auspicious Day Bhaddekaratta Sutta|932|6
text/MN/MN133.txt|Mahā Kaccāna & The Auspicious Day Mahākaccāna Bhaddekaratta Sutta|2306|15
text/MN/MN135.txt|The Shorter Analysis Of Action Cūḷa Kamma-Vibhaṅga Sutta|2237|15
text/MN/MN136.txt|The Greater Analysis Of Action Mahā Kamma-Vibhaṅga Sutta|3228|22
text/MN/MN137.txt|An Analysis Of The Six Sense-Media Saḷāyatana-Vibhaṅga Sutta|2150|14
text/MN/MN138.txt|An Analysis Of The Statement Uddesa-Vibhaṅga Sutta|2384|16
text/MN/MN140.txt|An Analysis Of The Properties Dhātu-Vibhaṅga Sutta|3588|24
text/MN/MN141.txt|An Analysis Of The Truths Sacca-Vibhaṅga Sutta|1599|11
text/MN/MN143.txt|The Exhortation To Anāthapiṇḍika Anāthapiṇḍikovāda Sutta|1710|11
text/MN/MN146.txt|Nandaka's Exhortation Nandakovāda Sutta|2167|14
text/MN/MN147.txt|The Shorter Exhortation To Rāhula Cūḷa Rāhulovāda Sutta|1108|7
text/MN/MN148.txt|The Six Sextets Chachakka Sutta|2872|19
text/MN/MN149.txt|The Great Six Sense-Media Discourse Mahā Saḷāyatanika Sutta|1310|9
text/MN/MN151.txt|The Purification Of Almsfood Piṇḍapātapārisuddhi Sutta|1228|8
text/MN/MN152.txt|The Development Of The Faculties Indriya-Bhāvanā Sutta|1812|12
