filePath|title|words|est_duration
suttas/SN/SN7_14.txt|Very Rich Mahāsāla Sutta|561|4
suttas/SN/SN7_16.txt|Contradiction Paccanika Sutta|243|2
suttas/SN/SN7_17.txt|The Builder Navakammika Sutta|272|2
suttas/SN/SN7_18.txt|Firewood-Gathering Kaṭṭhahāraka Sutta|310|2
suttas/SN/SN8_4.txt|Ānanda (Instructions To Vaṅgīsa) Ānanda Sutta|181|1
suttas/SN/SN9_1.txt|Seclusion Viveka Sutta|175|1
suttas/SN/SN9_3.txt|Kassapa Gotta Kassapa Gotta Sutta|146|1
suttas/SN/SN9_4.txt|Many Sambahula Sutta|120|1
suttas/SN/SN9_5.txt|Ānanda Ānanda Sutta|102|1
suttas/SN/SN9_6.txt|Anuruddha Anuruddha Sutta|185|1
suttas/SN/SN9_9.txt|The Vajjian Princeling Vajjīputta Sutta|158|1
suttas/SN/SN9_11.txt|Inappropriate Attention Ayoniso-Manasikāra Sutta|140|1
suttas/SN/SN9_14.txt|The Thief Of A Scent Padumapuppha Sutta|260|2
suttas/SN/SN10_4.txt|With Maṇibhadda Maṇibhadda Sutta|121|1
suttas/SN/SN10_8.txt|About Sudatta (Anāthapiṇḍika) Sudatta Sutta|468|3
suttas/SN/SN10_12.txt|To The Āḷavaka Yakkha Āḷavaka Sutta|504|3
suttas/SN/SN11_3.txt|The Top Of The Standard Dhajagga Sutta|766|5
suttas/SN/SN11_5.txt|Victory Through What Is Well Spoken Subhāsita-Jaya Sutta|553|4
suttas/SN/SN11_14.txt|Poor Daḷidda Sutta|400|3
suttas/SN/SN11_15.txt|A Delightful Place Rāmaṇeyyaka Sutta|91|1
suttas/SN/SN11_22.txt|Ugly Dubbaṇṇiya Sutta|323|2
suttas/SN/SN11_24.txt|A Transgression Accaya Sutta|242|2
suttas/SN/SN12_2.txt|An Analysis Of Dependent Co-Arising Paṭiccasamuppāda Vibhaṅga Sutta|670|4
suttas/SN/SN12_10.txt|About Gotama Gotama Sutta|770|5
suttas/SN/SN12_11.txt|Nutriment Āhāra Sutta|549|4
suttas/SN/SN12_12.txt|To Phagguna Phagguna Sutta|621|4
suttas/SN/SN12_15.txt|To Kaccāna Gotta Kaccānagotta Sutta|504|3
suttas/SN/SN12_17.txt|To The Clothless Ascetic Acela Sutta|1071|7
suttas/SN/SN12_18.txt|To Timbarukkha Timbarukkha Sutta|751|5
suttas/SN/SN12_19.txt|The Fool & The Wise Person Bāla-Paṇḍita Sutta|404|3
suttas/SN/SN12_20.txt|Requisite Conditions Paccaya Sutta|621|4
suttas/SN/SN12_23.txt|Prerequisites Upanisa Sutta|624|4
suttas/SN/SN12_25.txt|To Bhūmija Bhūmija Sutta|902|6
suttas/SN/SN12_31.txt|This Has Come Into Being Bhūtamidaṁ Sutta|1070|7
suttas/SN/SN12_35.txt|From Ignorance As A Requisite Condition Avijjāpaccaya Sutta|764|5
suttas/SN/SN12_38.txt|Intention Cetanā Sutta|259|2
suttas/SN/SN12_44.txt|The World Loka Sutta|584|4
suttas/SN/SN12_46.txt|A Certain Brahman Aññatara Sutta|507|3
suttas/SN/SN12_48.txt|The Cosmologist Lokāyatika Sutta|487|3
suttas/SN/SN12_51.txt|Investigating Parivīmaṁsa Sutta|1139|8
suttas/SN/SN12_52.txt|Clinging Upādāna Sutta|439|3
suttas/SN/SN12_55.txt|The Great Tree Mahārukkha Sutta|528|4
suttas/SN/SN12_61.txt|Uninstructed Assutavā Sutta|698|5
suttas/SN/SN12_62.txt|Uninstructed (2) Assutavā Sutta|747|5
suttas/SN/SN12_63.txt|A Son's Flesh Puttamaṁsa Sutta|983|7
suttas/SN/SN12_64.txt|Where There Is Passion Atthi Rāga Sutta|830|6
suttas/SN/SN12_65.txt|The City Nagara Sutta|1001|7
suttas/SN/SN12_66.txt|Scrutiny Sammasa Sutta|1561|10
suttas/SN/SN12_67.txt|Sheaves Of Reeds Naḷakalāpiyo Sutta|1199|8
suttas/SN/SN12_68.txt|At Kosambī Kosambī Sutta|853|6
suttas/SN/SN12_69.txt|Rises Upayanti Sutta|264|2
