filePath|title|words|est_duration
suttas/KN/Iti/iti103.txt|Itivuttaka 103|317|2
suttas/KN/Iti/iti104.txt|Itivuttaka 104|270|2
suttas/KN/Iti/iti105.txt|Itivuttaka 105|164|1
suttas/KN/Iti/iti106.txt|Itivuttaka 106|217|1
suttas/KN/Iti/iti107.txt|Itivuttaka 107|183|1
suttas/KN/Iti/iti108.txt|Itivuttaka 108|128|1
suttas/KN/Iti/iti109.txt|Itivuttaka 109|274|2
suttas/KN/Iti/iti110.txt|Itivuttaka 110|337|2
suttas/KN/Iti/iti111.txt|Itivuttaka 111|336|2
suttas/KN/Iti/iti112.txt|Itivuttaka 112|502|3
